2004,Detroit Red Wings,Sergei Kolosov,/players/k/kolosse01.html,BY,,D,18,,Minsk,,,,,,,,,,,,
2004,Florida Panthers,Bret Nasby,/players/n/nasbybr01.html,CA,,D,18,,Oshawa (OHL),,,,,,,,,,,,
2004,San Jose Sharks,Steven Zalewski,/players/z/zalewst01.html,US,,C,18,2012,Northwood School (High-NY),10,0,0,0,-4,0,,,,,,
2004,Colorado Avalanche,Richard Demen-Willaume,/players/d/demenri01.html,SE,,D,18,,Vastra Frolunda Jr. (Sweden-Jr.),,,,,,,,,,,,
2004,New Jersey Devils,Alexander Mikhailishin,/players/m/mikhaal01.html,RU,,D,18,,Spartak Moscow 2,,,,,,,,,,,,
2004,Ottawa Senators,Roman Wick,/players/w/wickro01.html,CH,,RW,18,2011,Kloten,7,0,0,0,-4,0,,,,,,
2004,Toronto Maple Leafs,Dmitri Vorobiev,/players/v/vorobdm01.html,RU,,D,18,,Lada Togliatti,,,,,,,,,,,,
2004,Tampa Bay Lightning,Brandon Elliott,/players/e/elliobr02.html,CA,,LW,20,,Mississauga,,,,,,,,,,,,
2004,Vancouver Canucks,Mike Brown,/players/b/brownmi02.html,US,,RW,19,2016,Michigan (CCHA),407,19,17,36,-36,778,,,,,,
2004,Boston Bruins,Ben Walter,/players/w/waltebe01.html,CA,,C,20,2010,Massachusetts (H-East),24,1,0,1,-1,6,,,,,,
2004,Minnesota Wild,Jean-Claude Sawyer,/players/s/sawyeje01.html,CA,,D,18,,Cape Breton (QMJHL),,,,,,,,,,,,
2004,Detroit Red Wings,Tyler Haskins,/players/h/haskity01.html,US,,C,18,,St. Michael's,,,,,,,,,,,,
2004,Tampa Bay Lightning,Dusty Collins,/players/c/collidu01.html,US,,C/LW,19,,Northern Michigan (CCHA),,,,,,,,,,,,
2004,Pittsburgh Penguins,Moises Gutierrez,/players/g/gutiemo01.html,US,,RW,18,,Kamloops (WHL),,,,,,,,,,,,
2004,Chicago Blackhawks,Scott McCulloch,/players/m/mcculsc01.html,CA,,LW,18,,Grande Prairie,,,,,,,,,,,,
2004,Washington Capitals,Peter Guggisberg,/players/g/guggipe01.html,CH,,RW,19,,Davos,,,,,,,,,,,,
2004,Columbus Blue Jackets,Rob Page,/players/p/pagero01.html,US,,D,19,,Blake (High-MN),,,,,,,,,,,,
2004,Phoenix Coyotes,Kevin Cormier,/players/c/cormike01.html,CA,,RW,18,,Moncton,,,,,,,,,,,,
2004,New York Rangers,Jordan Foote,/players/f/footejo01.html,CA,,LW,19,,Nanaimo (BCHL),,,,,,,,,,,,
2004,Philadelphia Flyers,Ladislav Scurko,/players/s/scurkla01.html,SI,,C,18,,Spisska Nova Ves Jr.,,,,,,,,,,,,
2004,Philadelphia Flyers,Frederik Cabana,/players/c/cabanfr01.html,CA,,C,18,,Halifax (QMJHL),,,,,,,,,,,,
2004,Anaheim Ducks,Matt Auffrey,/players/a/auffrma01.html,US,,RW,18,,U.S. National U-18,,,,,,,,,,,,
2004,Calgary Flames,Adam Pardy,/players/p/pardyad01.html,CA,,D,20,2017,Cape Breton (QMJHL),342,4,48,52,7,269,,,,,,
2004,Los Angeles Kings,Scott Parse,/players/p/parsesc01.html,US,,C,20,2012,Nebraska-Omaha (CCHA),73,14,16,30,19,36,,,,,,
2004,Minnesota Wild,Aaron Boogaard,/players/b/boogaaa01.html,CA,,RW,18,,Tri-City (WHL),,,,,,,,,,,,
2004,Buffalo Sabres,Patrick Kaleta,/players/k/kaletpa01.html,US,,RW,18,2015,Peterborough (OHL),348,27,27,54,-18,542,,,,,,
2004,Edmonton Oilers,Max Gordichuk,/players/g/gordima01.html,CA,,D,18,,Kamloops (WHL),,,,,,,,,,,,
2004,Nashville Predators,Mike Santorelli,/players/s/santomi01.html,CA,,C,18,2016,Vernon,406,64,74,138,-47,78,,,,,,
2004,New York Islanders,Jaroslav Mrazek,/players/m/mrazeja01.html,CZ,,D,18,,Sparta Praha Jr.,,,,,,,,,,,,
2004,St. Louis Blues,Roman Polak,/players/p/polakro01.html,CZ,,D,18,2017,Vitkovice Jr.,634,23,92,115,-13,504,,,,,,
2004,Montreal Canadiens,Loic Lacasse,/players/l/lacaslo01.html,CA,,G,18,,Baie-Comeau (QMJHL),,,,,,,,,,,,
2004,Calgary Flames,Fred Wikner,/players/w/wiknefr01.html,SE,,LW,18,,Vastra Frolunda Jr. (Sweden-Jr.),,,,,,,,,,,,
2004,Dallas Stars,Trevor Ludwig,/players/l/ludwitr01.html,US,,D,19,,Texas,,,,,,,,,,,,
2004,Colorado Avalanche,Derek Peltier,/players/p/peltide01.html,US,,D,19,2010,Cedar Rapids (USHL),14,0,0,0,-4,2,,,,,,
2004,New Jersey Devils,Josh Disher,/players/d/dishejo01.html,CA,,G,19,,Erie (OHL),,,,,,,,,,,,
2004,Atlanta Thrashers,Dan Turple,/players/t/turplda01.html,CA,,G,19,,Oshawa (OHL),,,,,,,,,,,,
2004,Toronto Maple Leafs,Robbie Earl,/players/e/earlro01.html,US,,LW,19,2011,Wisconsin (WCHA),47,6,1,7,-4,6,,,,,,
2004,Tampa Bay Lightning,Jan Zapletal,/players/z/zapleja01.html,CZ,,D,18,,Vsetin Jr.,,,,,,,,,,,,
2004,Vancouver Canucks,Julien Ellis,/players/e/ellisju01.html,CA,,G,18,,Shawinigan (QMJHL),,,,,,,,,,,,
2004,Columbus Blue Jackets,Lennart Petrell,/players/p/petrele01.html,FI,,C,20,2013,HIFK Helsinki Jr.,95,7,11,18,-14,49,,,,,,
2004,Tampa Bay Lightning,Karri Ramo,/players/r/ramoka01.html,FI,,G,18,2016,Pelicans Jr.,159,0,4,4,0,16,159,60,63,18,.906,2.85
2004,Detroit Red Wings,Anton Axelsson,/players/a/axelsan01.html,SE,,LW,18,,Vastra Frolunda Jr. (Sweden-Jr.),,,,,,,,,,,,
2004,Nashville Predators,Kevin Schaeffer,/players/s/schaeke01.html,US,,D,19,,Boston University (H-East),,,,,,,,,,,,
2004,Pittsburgh Penguins,Chris Peluso,/players/p/pelusch01.html,US,,D,18,,Brainerd (High-MN),,,,,,,,,,,,
2004,Minnesota Wild,Jean-Michel Rizk,/players/r/rizkje01.html,CA,,RW,18,,Saginaw (OHL),,,,,,,,,,,,
2004,Chicago Blackhawks,Petri Kontiola,/players/k/kontipe01.html,FI,,C,19,2008,Tappara Tampere,12,0,5,5,5,6,,,,,,
2004,Washington Capitals,Andrew Gordon,/players/g/gordoan01.html,CA,,RW,18,2013,Notre Dame Jr. A (SJHL),55,3,4,7,-15,6,,,,,,
2004,Columbus Blue Jackets,Justin Vienneau,/players/v/viennju01.html,CA,,D,18,,Shawinigan (QMJHL),,,,,,,,,,,,
2004,Phoenix Coyotes,Chad Kolarik,/players/k/kolarch01.html,US,,C,18,2011,U.S. National U-18,6,0,1,1,-2,2,,,,,,
2004,Calgary Flames,Matt Schneider,/players/s/schnema02.html,CA,,C,19,,Tri-City (WHL),,,,,,,,,,,,
2004,San Jose Sharks,Mike Vernace,/players/v/vernami01.html,CA,,D,18,2011,Brampton (OHL),22,0,1,1,-7,10,,,,,,
2004,Carolina Hurricanes,Ryan Pottruff,/players/p/pottrry01.html,CA,,D,18,,London (OHL),,,,,,,,,,,,
2004,Anaheim Ducks,Gabriel Bouthillette,/players/b/bouthga01.html,CA,,G,19,,Gatineau (QMJHL),,,,,,,,,,,,
2004,Atlanta Thrashers,Miikka Tuomainen,/players/t/tuomami01.html,FI,,LW,18,,TuTo,,,,,,,,,,,,
2004,Los Angeles Kings,Mike Curry,/players/c/currymi01.html,US,,RW,19,,Sioux City (USHL),,,,,,,,,,,,
2004,Minnesota Wild,Anton Khudobin,/players/k/khudoan01.html,KZ,,G,18,2017,Magnitogorsk 2,116,0,1,1,0,6,116,51,45,9,.916,2.45
2004,Buffalo Sabres,Mark Mancari,/players/m/mancama01.html,CA,,RW,19,2012,Ottawa (OHL),42,3,10,13,-3,22,,,,,,
2004,Edmonton Oilers,Stephane Goulet,/players/g/goulest01.html,CA,,RW,18,,Quebec (QMJHL),,,,,,,,,,,,
2004,Nashville Predators,Stanislav Balan,/players/b/balanst01.html,CZ,,C,18,,Zlin Jr.,,,,,,,,,,,,
2004,New York Islanders,Emil Axelsson,/players/a/axelsem01.html,SE,,D,18,,Orebro,,,,,,,,,,,,
2004,St. Louis Blues,David Fredriksson,/players/f/fredrda01.html,SE,,RW,18,,HV 71 Jonkoping Jr.,,,,,,,,,,,,
2004,Montreal Canadiens,Jon Gleed,/players/g/gleedjo01.html,CA,,D,20,,Cornell (ECAC),,,,,,,,,,,,
2004,Calgary Flames,James Spratt,/players/s/spratja01.html,US,,G,18,,Sioux City (USHL),,,,,,,,,,,,
2004,Chicago Blackhawks,Troy Brouwer,/players/b/brouwtr01.html,CA,,RW,19,2017,Moose Jaw (WHL),687,163,156,319,-16,488,,,,,,
2004,Colorado Avalanche,Ian Keserich,/players/k/keseria01.html,US,,G,18,,Cleveland,,,,,,,,,,,,
2004,New Jersey Devils,Pierre-Luc Letourneau-Leblond,/players/l/letoupi01.html,CA,,LW,19,2014,Baie-Comeau (QMJHL),41,0,3,3,-2,101,,,,,,
2004,New Jersey Devils,Tyler Eckford,/players/e/eckfoty01.html,CA,,D,19,2011,South Surrey,7,0,1,1,-1,4,,,,,,
2004,Dallas Stars,Sergei Kukushkin,/players/k/kukusse01.html,BY,,C,19,,Junost Minsk,,,,,,,,,,,,
2004,Ottawa Senators,Joe Cooper,/players/c/coopejo02.html,CA,,RW,19,,Miami University (CCHA),,,,,,,,,,,,
2004,Toronto Maple Leafs,Maxim Semenov,/players/s/semenma01.html,KZ,,D,20,,Lada Togliatti,,,,,,,,,,,,
2004,Los Angeles Kings,Daniel Taylor,/players/t/tayloda02.html,GB,,G,18,2013,Guelph (OHL),3,0,0,0,0,0,3,1,1,0,.897,3.43
2004,Pittsburgh Penguins,Jordan Morrison,/players/m/morrijo03.html,CA,,C,18,,Peterborough (OHL),,,,,,,,,,,,
2004,Chicago Blackhawks,Jared Walker,/players/w/walkeja02.html,CA,,C,18,,Red Deer (WHL),,,,,,,,,,,,
2004,Boston Bruins,Matt Hunwick,/players/h/hunwima01.html,US,,D,19,2017,Michigan (CCHA),479,21,86,107,-8,182,,,,,,
2004,San Jose Sharks,David MacDonald,/players/m/macdoda01.html,CA,,D,19,,New England,,,,,,,,,,,,
2004,Detroit Red Wings,Steven Covington,/players/c/covinst01.html,CA,,RW,18,,Calgary (WHL),,,,,,,,,,,,
2004,New York Islanders,Chris Campoli,/players/c/campoch01.html,CA,,D,20,2012,Erie (OHL),440,35,111,146,-42,200,,,,,,
2004,Pittsburgh Penguins,David Brown,/players/b/brownda02.html,CA,,G,19,,U. of Notre Dame (CCHA),,,,,,,,,,,,
2004,Chicago Blackhawks,Eric Hunter,/players/h/hunteer01.html,CA,,C,18,,Prince George (WHL),,,,,,,,,,,,
2004,Washington Capitals,Justin Mrazek,/players/m/mrazeju01.html,CA,,G,19,,Estevan (SJHL),,,,,,,,,,,,
2004,Columbus Blue Jackets,Brian McGuirk,/players/m/mcguibr01.html,US,,LW,19,,Governor Dummer (High-MA),,,,,,,,,,,,
2004,Philadelphia Flyers,Martin Houle,/players/h/houlema01.html,CA,,G,19,2007,Cape Breton (QMJHL),1,0,0,0,0,0,1,0,0,0,.667,30.00
2004,Columbus Blue Jackets,Matt Greer,/players/g/greerma01.html,US,,LW,18,,White Bear (High-MN),,,,,,,,,,,,
2004,San Jose Sharks,Derek MacIntyre,/players/m/macinde01.html,US,,G,18,,Soo,,,,,,,,,,,,
2004,Carolina Hurricanes,Jonas Fiedler,/players/f/fiedljo01.html,CZ,,RW,20,,Plymouth (OHL),,,,,,,,,,,,
2004,Anaheim Ducks,Matt Christie,/players/c/chrisma01.html,CA,,C,19,,Miami University (CCHA),,,,,,,,,,,,
2004,Atlanta Thrashers,Mitch Carefoot,/players/c/carefmi01.html,CA,,C,19,,Cornell (ECAC),,,,,,,,,,,,
2004,Los Angeles Kings,Yutaka Fukufuji,/players/f/fukufyu01.html,JP,,G,21,2007,Japan Nationals,4,0,0,0,0,0,4,0,3,0,.837,4.37
2004,Colorado Avalanche,Brandon Yip,/players/y/yipbr01.html,CA,,RW,19,2014,Coquitlam,174,29,27,56,-19,130,,,,,,
2004,Phoenix Coyotes,Aaron Gagnon,/players/g/gagnoaa01.html,CA,,C,18,2013,Seattle (WHL),38,3,2,5,-2,2,,,,,,
2004,Buffalo Sabres,Mike Card,/players/c/cardmi01.html,CA,,D,18,2007,Kelowna (WHL),4,0,0,0,0,0,,,,,,
2004,Edmonton Oilers,Tyler Spurgeon,/players/s/spurgty01.html,CA,,C,18,,Kelowna (WHL),,,,,,,,,,,,
2004,Nashville Predators,Denis Kulyash,/players/k/kulyade01.html,RU,,D,21,,CSKA Moscow (Russia),,,,,,,,,,,,
2004,New York Islanders,Jason Pitton,/players/p/pittoja01.html,CA,,LW,18,,Sault Ste. Marie (OHL),,,,,,,,,,,,
2004,Tampa Bay Lightning,Justin Keller,/players/k/kelleju01.html,CA,,LW,18,,Kelowna (WHL),,,,,,,,,,,,
2004,Montreal Canadiens,Greg Stewart,/players/s/stewagr01.html,CA,,LW,18,2010,Peterborough (OHL),26,0,1,1,-7,48,,,,,,
2004,New York Rangers,Jonathan Paiement,/players/p/paiemjo01.html,CA,,D,19,,Lewiston,,,,,,,,,,,,
2004,Dallas Stars,Lukas Vomela,/players/v/vomellu01.html,CZ,,D,18,,Ceske Budejovice,,,,,,,,,,,,
2004,Colorado Avalanche,J.D. Corbin,/players/c/corbij.01.html,US,,LW,19,,Denver (WCHA),,,,,,,,,,,,
2004,New Jersey Devils,Nathan Perkovich,/players/p/perkona01.html,US,,RW,18,,Cedar Rapids (USHL),,,,,,,,,,,,
2004,Ottawa Senators,Matthew McIlvane,/players/m/mcilvma01.html,US,,C,18,,Chicago,,,,,,,,,,,,
2004,Toronto Maple Leafs,Jan Steber,/players/s/stebeja01.html,CZ,,C,18,,Halifax (QMJHL),,,,,,,,,,,,
2004,Philadelphia Flyers,Travis Gawryletz,/players/g/gawrytr01.html,CA,,D,18,,Trail,,,,,,,,,,,,
2004,Vancouver Canucks,David Schulz,/players/s/schulda02.html,CA,,D,18,,Swift Current (WHL),,,,,,,,,,,,
2004,Boston Bruins,Anton Hedman,/players/h/hedmaan01.html,SE,,C,18,,Stocksund,,,,,,,,,,,,
2004,Chicago Blackhawks,Matthew Ford,/players/f/fordma01.html,US,,RW,19,,Sioux Falls (USHL),,,,,,,,,,,,
2004,Detroit Red Wings,Gennady Stolyarov,/players/s/stolyge01.html,RU,,RW,18,,Tver,,,,,,,,,,,,
2004,Nashville Predators,Pekka Rinne,/players/r/rinnepe01.html,FI,,G,21,2017,Karpat Oulu,508,0,10,10,0,46,508,269,155,62,.917,2.38
2004,Pittsburgh Penguins,Brian Ihnacak,/players/i/ihnacbr01.html,CA,,C,19,,Brown (ECAC),,,,,,,,,,,,
2004,Chicago Blackhawks,Marko Anttila,/players/a/anttima01.html,FI,,RW,19,,LeKi Lempaala,,,,,,,,,,,,
2004,Phoenix Coyotes,Will Engasser,/players/e/engaswi01.html,US,,LW,18,,Blake (High-MN),,,,,,,,,,,,
2004,Montreal Canadiens,Mark Streit,/players/s/streima01.html,CH,,D,26,2017,Zurich,784,96,338,434,-71,374,,,,,,
2004,Washington Capitals,Travis Morin,/players/m/morintr01.html,US,,C,20,2015,Minnesota State,13,0,1,1,3,0,,,,,,
2004,Los Angeles Kings,Valtteri Tenkanen,/players/t/tenkava01.html,FI,,C,19,,JyP HT Jyvaskyla,,,,,,,,,,,,
2004,Phoenix Coyotes,Daniel Winnik,/players/w/winnida01.html,CA,,C/LW,19,2017,New Hampshire (H-East),717,76,152,228,47,340,,,,,,
2004,New York Rangers,Jakub Petruzalek,/players/p/petruja01.html,CZ,,C/RW,19,2009,Chemopetrol Litvinov (Russia),2,0,1,1,1,0,,,,,,
2004,Florida Panthers,Spencer Dillon,/players/d/dillosp01.html,US,,D,19,,Salmon Arm (BCHL),,,,,,,,,,,,
2004,Carolina Hurricanes,Martin Vagner,/players/v/vagnema01.html,CZ,,D,20,,Gatineau (QMJHL),,,,,,,,,,,,
2004,Anaheim Ducks,Janne Pesonen,/players/p/pesonja01.html,FI,,LW,22,2009,Karpat Oulu,7,0,0,0,-3,0,,,,,,
2004,Atlanta Thrashers,Matt Siddall,/players/s/siddama01.html,CA,,RW,19,,Powell River,,,,,,,,,,,,
2004,Columbus Blue Jackets,Grant Clitsome,/players/c/clitsgr01.html,CA,,D,19,2015,Nepean,205,15,56,71,2,98,,,,,,
2004,Minnesota Wild,Kyle Wilson,/players/w/wilsoky01.html,CA,,C,19,2012,Colgate (ECAC),39,4,9,13,-3,12,,,,,,
2004,Buffalo Sabres,Dylan Hunter,/players/h/huntedy01.html,CA,,LW,19,,London (OHL),,,,,,,,,,,,
2004,Edmonton Oilers,Bjorn Bjurling,/players/b/bjurlbj01.html,SE,,G,25,,Djurgarden,,,,,,,,,,,,
2004,Nashville Predators,Craig Switzer,/players/s/switzcr01.html,CA,,D,19,,Salmon Arm (BCHL),,,,,,,,,,,,
2004,New York Islanders,Sylvain Michaud,/players/m/michasy01.html,CA,,G,19,,Drummondville (QMJHL),,,,,,,,,,,,
2004,St. Louis Blues,Jonathan Michel Boutin,/players/b/boutijo02.html,CA,,RW,19,,Shawinigan (QMJHL),,,,,,,,,,,,
2004,Montreal Canadiens,Alex Dulac-Lemelin,/players/d/dulacal01.html,CA,,D,18,,Baie-Comeau (QMJHL),,,,,,,,,,,,
2004,Calgary Flames,Adam Cracknell,/players/c/crackad01.html,CA,,RW,19,2017,Kootenay (WHL),203,21,22,43,5,46,,,,,,
2004,Dallas Stars,Matt McKnight,/players/m/mcknima01.html,CA,,F,20,,Camrose (AJHL),,,,,,,,,,,,
2004,Colorado Avalanche,Steve McClellan,/players/m/mcclest01.html,US,,D,19,,Catholic Memorial (High-MA),,,,,,,,,,,,
2004,New Jersey Devils,Valeri Klimov,/players/k/klimova01.html,RU,,D,18,,Spartak Moscow 2,,,,,,,,,,,,
2004,Florida Panthers,Luke Beaverson,/players/b/beavelu01.html,US,,D,19,,Green Bay (USHL),,,,,,,,,,,,
2004,Ottawa Senators,John Wikner,/players/w/wiknejo01.html,SE,,LW,18,,Vastra Frolunda Jr. (Sweden-Jr.),,,,,,,,,,,,
2004,Toronto Maple Leafs,Pierce Norton,/players/n/nortopi01.html,US,,RW,19,,Thayer Academy (High-MA),,,,,,,,,,,,
2004,Philadelphia Flyers,Triston Grant,/players/g/granttr01.html,CA,,LW,20,2010,Vancouver (WCHL),11,0,1,1,-2,19,,,,,,
2004,Vancouver Canucks,Jannik Hansen,/players/h/hanseja01.html,DK,,LW,18,2017,Rodovre,580,107,135,242,46,267,,,,,,
2004,San Jose Sharks,Brian Mahoney-Wilson,/players/m/mahonbr01.html,US,,G,18,,Catholic Memorial (High-MA),,,,,,,,,,,,
2004,San Jose Sharks,Christian Jensen,/players/j/jensech02.html,US,,D,18,,New Jersey Jrs.,,,,,,,,,,,,
2004,Detroit Red Wings,Nils Backstrom,/players/b/backsni03.html,SE,,D,18,,Stocksund,,,,,,,,,,,,
2004,Philadelphia Flyers,John Carter,/players/c/cartejo02.html,US,,C,18,,Brewster Jrs.,,,,,,,,,,,,
2005,Pittsburgh Penguins,Sidney Crosby,/players/c/crosbsi01.html,CA,,C,18,2017,Rimouski (QMJHL),782,382,645,1027,165,576,,,,,,
2005,Anaheim Ducks,Bobby Ryan,/players/r/ryanbo01.html,US,,LW,18,2017,Owen Sound (OHL),669,223,249,472,40,372,,,,,,
2005,Carolina Hurricanes,Jack Johnson,/players/j/johnsja02.html,US,,D,18,2017,U.S. National U-18,711,63,204,267,-103,432,,,,,,
2005,Minnesota Wild,Benoit Pouliot,/players/p/poulibe01.html,CA,,LW,18,2017,Sudbury (OHL),551,117,127,244,33,349,,,,,,
2005,Montreal Canadiens,Carey Price,/players/p/priceca01.html,CA,,G,18,2017,Tri-City (WHL),509,0,12,12,0,43,509,270,175,55,.920,2.40
2005,Columbus Blue Jackets,Gilbert Brule,/players/b/brulegi01.html,CA,,C,18,2014,Vancouver (WCHL),299,43,52,95,-39,156,,,,,,
2005,Chicago Blackhawks,Jack Skille,/players/s/skillja01.html,US,,RW,18,2017,U.S. National U-18,368,43,41,84,-52,118,,,,,,
2005,San Jose Sharks,Devin Setoguchi,/players/s/setogde01.html,CA,,RW,18,2017,Saskatoon (WHL),516,131,130,261,-11,177,,,,,,
2005,Ottawa Senators,Brian Lee,/players/l/leebr01.html,US,,D,18,2013,Moorhead (High-MN),209,5,31,36,-37,124,,,,,,
2005,Vancouver Canucks,Luc Bourdon,/players/b/bourdlu01.html,CA,,D,18,2008,Val d'Or (QMJHL),36,2,0,2,6,24,,,,,,
2005,Los Angeles Kings,Anze Kopitar,/players/k/kopitan01.html,SI,,C,18,2017,Sodertalje Jr.,840,255,481,736,69,228,,,,,,
2005,New York Rangers,Marc Staal,/players/s/staalma01.html,CA,,D,18,2017,Sudbury (OHL),689,37,119,156,39,366,,,,,,
2005,Buffalo Sabres,Marek Zagrapan,/players/z/zagrama01.html,SK,,C,18,,Chicoutimi (QMJHL),,,,,,,,,,,,
2005,Washington Capitals,Sasha Pokulok,/players/p/pokulsa01.html,CA,,D,19,,Cornell (ECAC),,,,,,,,,,,,
2005,New York Islanders,Ryan O'Marra,/players/o/omarrry01.html,JP,,C,18,2012,Erie (OHL),33,1,6,7,-3,17,,,,,,
2005,Atlanta Thrashers,Alex Bourret,/players/b/bourral01.html,CA,,RW,18,,Lewiston,,,,,,,,,,,,
2005,Phoenix Coyotes,Martin Hanzal,/players/h/hanzama01.html,CZ,,C,18,2017,Ceske Budejovice,628,121,205,326,-25,547,,,,,,
2005,Nashville Predators,Ryan Parent,/players/p/parenry01.html,CA,,D,18,2011,Guelph (OHL),106,1,6,7,-18,36,,,,,,
2005,Detroit Red Wings,Jakub Kindl,/players/k/kindlja01.html,CZ,,D,18,2017,Kitchener (OHL),331,16,58,74,14,181,,,,,,
2005,Florida Panthers,Kenndal McArdle,/players/m/mcardke01.html,CA,,LW,18,2012,Moose Jaw (WHL),42,1,2,3,-11,51,,,,,,
2005,Toronto Maple Leafs,Tuukka Rask,/players/r/rasktu01.html,FI,,G,18,2017,Ilves Tampere Jr.,395,0,9,9,0,16,395,204,123,48,.923,2.24
2005,Boston Bruins,Matt Lashoff,/players/l/lashoma01.html,US,,D,18,2011,Kitchener (OHL),74,1,15,16,-15,59,,,,,,
2005,New Jersey Devils,Niclas Bergfors,/players/b/bergfni01.html,SE,,RW,18,2012,Sodertalje,173,35,48,83,-23,20,,,,,,
2005,St. Louis Blues,T.J. Oshie,/players/o/oshietj01.html,US,,C,18,2017,Warroad (High-MN),591,169,248,417,115,309,,,,,,
2005,Edmonton Oilers,Andrew Cogliano,/players/c/coglian01.html,CA,,C,18,2017,St. Michael's Jr. B,786,145,188,333,19,252,,,,,,
2005,Calgary Flames,Matt Pelech,/players/p/pelecma01.html,CA,,RW,18,2014,Sarnia (OHL),13,1,3,4,2,38,,,,,,
2005,Washington Capitals,Joe Finley,/players/f/finlejo01.html,US,,D,18,2013,Sioux Falls (USHL),21,0,1,1,-8,32,,,,,,
2005,Dallas Stars,Matt Niskanen,/players/n/niskama01.html,US,,D,18,2017,Virginia (High-MN),733,49,220,269,76,383,,,,,,
2005,Philadelphia Flyers,Steve Downie,/players/d/downist01.html,CA,,RW,18,2016,Windsor (OHL),434,76,120,196,21,1057,,,,,,
2005,Tampa Bay Lightning,Vladimir Mihalik,/players/m/mihalvl01.html,SK,,D,18,2010,Presov,15,0,3,3,-7,8,,,,,,
2005,Anaheim Ducks,Brendan Mikkelson,/players/m/mikkebr01.html,CA,,D,18,2013,Portland (WHL),131,1,9,10,-14,59,,,,,,
2005,Florida Panthers,Tyler Plante,/players/p/plantty01.html,US,,G,18,,Brandon (WHL),,,,,,,,,,,,
2005,Dallas Stars,James Neal,/players/n/nealja01.html,CA,,LW,18,2017,Plymouth (OHL),632,238,213,451,46,506,,,,,,
2005,Colorado Avalanche,Ryan Stoa,/players/s/stoary01.html,US,,C,18,2014,U.S. National U-18,40,4,3,7,-8,20,,,,,,
2005,San Jose Sharks,Marc-Edouard Vlasic,/players/v/vlasima01.html,CA,,D,18,2017,Quebec (QMJHL),812,53,201,254,129,348,,,,,,
2005,Edmonton Oilers,Taylor Chorney,/players/c/chornta01.html,CA,,D,18,2017,Shattuck-St. Mary's (High-MN),141,3,15,18,-16,48,,,,,,
2005,St. Louis Blues,Scott Jackson,/players/j/jackssc01.html,CA,,D,18,2010,Seattle (WHL),1,0,0,0,0,0,,,,,,
2005,New Jersey Devils,Jeff Frazee,/players/f/frazeje01.html,US,,G,18,2013,U.S. National U-18,1,0,0,0,0,0,1,0,0,0,1.000,0.00
2005,Boston Bruins,Petr Kalus,/players/k/kaluspe01.html,CZ,,LW,18,2010,Vitkovice Jr.,11,4,1,5,0,6,,,,,,
2005,New York Rangers,Michael Sauer,/players/s/sauermi01.html,US,,D,18,2012,Portland (WHL),98,4,14,18,28,96,,,,,,
2005,Atlanta Thrashers,Ondrej Pavelec,/players/p/pavelon01.html,CZ,,G,18,2017,Poldi Kladno Jr.,379,0,6,6,0,10,379,152,158,47,.907,2.87
2005,Detroit Red Wings,Justin Abdelkader,/players/a/abdelju01.html,US,,LW,18,2017,Cedar Rapids (USHL),544,87,108,195,-17,467,,,,,,
2005,Chicago Blackhawks,Mike Blunden,/players/b/blundmi01.html,CA,,RW,18,2017,Erie (OHL),126,7,6,13,-6,145,,,,,,
2005,Colorado Avalanche,Paul Stastny,/players/s/stastpa01.html,CA,,C,19,2017,Denver (WCHA),742,204,389,593,18,366,,,,,,
2005,Montreal Canadiens,Guillaume Latendresse,/players/l/latengu01.html,CA,,LW,18,2013,Drummondville (QMJHL),341,87,60,147,-15,185,,,,,,
2005,New York Islanders,Dustin Kohn,/players/k/kohndu01.html,CA,,D,18,2010,Calgary (WHL),22,0,4,4,-2,4,,,,,,
2005,Colorado Avalanche,Tom Fritsche,/players/f/fritsto01.html,US,,LW,18,,Ohio State (CCHA),,,,,,,,,,,,
2005,Buffalo Sabres,Philip Gogulla,/players/g/gogulph01.html,DE,,RW,18,,Koln,,,,,,,,,,,,
2005,Atlanta Thrashers,Chad Denny,/players/d/dennych01.html,CA,,D,18,,Lewiston,,,,,,,,,,,,
2005,Los Angeles Kings,Dany Roussin,/players/r/roussda01.html,CA,,C,20,,Rimouski (QMJHL),,,,,,,,,,,,
2005,Vancouver Canucks,Mason Raymond,/players/r/raymoma01.html,CA,,LW,19,2017,Camrose (AJHL),546,115,136,251,-3,156,,,,,,
2005,Colorado Avalanche,Chris Durand,/players/d/duranch01.html,CA,,C,18,,Seattle (WHL),,,,,,,,,,,,
2005,Atlanta Thrashers,Andrew Kozek,/players/k/kozekan01.html,CA,,LW,19,,South Surrey,,,,,,,,,,,,
2005,Chicago Blackhawks,Dan Bertram,/players/b/bertrda01.html,CA,,RW,18,,Boston College (H-East),,,,,,,,,,,,
2005,Columbus Blue Jackets,Adam McQuaid,/players/m/mcquaad01.html,CA,,D,18,2017,Sudbury (OHL),424,12,50,62,61,590,,,,,,
2005,New York Rangers,Marc-Andre Cliche,/players/c/clichma01.html,CA,,C,18,2015,Lewiston,151,3,11,14,-12,34,,,,,,
2005,Minnesota Wild,Matt Kassian,/players/k/kassima01.html,CA,,LW,18,2014,Kamloops (WHL),76,4,1,5,-4,177,,,,,,
2005,Carolina Hurricanes,Nate Hagemo,/players/h/hagemna01.html,US,,D,18,,U. of Minnesota (WCHA),,,,,,,,,,,,
