year,game_date,team,team_div,opponent,opponent_div,team_score,opponent_score,outcome
2006,2005-11-05,Wayne State,I,Niagara,I,3,3,0.5
2006,2005-11-05,Wisconsin,I,North Dakota,I,4,1,1.0
2006,2005-11-05,Miami,I,Ohio State,I,4,1,1.0
2006,2005-11-05,Fredonia,III,Oswego,III,2,6,0.0
2006,2005-11-05,Harvard,I,Princeton,I,2,1,1.0
2006,2005-11-05,Dartmouth,I,Quinnipiac,I,5,7,0.0
2006,2005-11-05,Alabama-Huntsville,I,RIT,I,4,1,1.0
2006,2005-11-05,Lake Forest,III,St. John's,III,2,3,0.0
2006,2005-11-05,Rensselaer,I,St. Lawrence,I,2,3,0.0
2006,2005-11-05,Wisconsin-Eau Claire,III,St. Thomas,III,1,6,0.0
2006,2005-11-05,Elmira,III,Utica,III,1,2,0.0
2006,2005-11-05,Lake Superior,I,Western Michigan,I,3,1,1.0
2006,2005-11-05,Gustavus Adolphus,III,Wisconsin-River Falls,III,4,3,1.0
2006,2005-11-05,St. Mary's,III,Wisconsin-Stevens Point,III,1,10,0.0
2006,2005-11-05,St. Olaf,III,Wisconsin-Stout,III,5,2,1.0
2006,2005-11-05,Nichols,III,Worcester State,III,10,3,1.0
2006,2005-11-05,Colgate,I,Yale,I,6,2,1.0
2006,2005-11-06,Boston University,I,Maine,I,2,1,1.0
2006,2005-11-07,Johnson and Wales,III,Framingham State,III,4,1,1.0
2006,2005-11-07,Curry,III,Franklin Pierce,II,11,0,1.0
2006,2005-11-08,Michigan State,I,Ferris State,I,2,2,0.5
2006,2005-11-08,Western New England,III,Fitchburg State,III,2,10,0.0
2006,2005-11-08,Concordia (Minn.),III,Minn.-Crookston,II,4,3,1.0
2006,2005-11-08,Cortland,III,Neumann,III,2,5,0.0
2006,2005-11-08,Wentworth,III,Worcester State,III,7,2,1.0
2006,2005-11-09,So. New Hampshire,II,Franklin Pierce,II,4,4,0.5
2006,2005-11-10,Bowling Green,I,Notre Dame,I,4,9,0.0
2006,2005-11-10,Johnson and Wales,III,Salve Regina,III,2,6,0.0
2006,2005-11-10,Wisconsin-River Falls,III,St. John's,III,2,2,0.5
2006,2005-11-10,Western New England,III,Wentworth,III,2,9,0.0
2006,2005-11-11,Niagara,I,Alabama-Huntsville,I,4,5,0.0
2006,2005-11-11,Sacred Heart,I,American International,I,6,4,1.0
2006,2005-11-11,Air Force,I,Army,I,0,3,0.0
2006,2005-11-11,Canisius,I,Bentley,I,3,4,0.0
2006,2005-11-11,Wisconsin-Stevens Point,III,Bethel,III,3,4,0.0
2006,2005-11-11,New Hampshire,I,Boston University,I,3,2,1.0
2006,2005-11-11,Clarkson,I,Brown,I,3,4,0.0
2006,2005-11-11,Geneseo,III,Buffalo State,III,5,4,1.0
2006,2005-11-11,Colgate,I,Dartmouth,I,3,2,1.0
2006,2005-11-11,Western Michigan,I,Ferris State,I,0,6,0.0
2006,2005-11-11,Assumption,II,Fitchburg State,III,2,5,0.0
2006,2005-11-11,Brockport,III,Fredonia,III,1,4,0.0
2006,2005-11-11,Wisconsin-Eau Claire,III,Hamline,III,4,4,0.5
2006,2005-11-11,Cornell,I,Harvard,I,4,3,1.0
2006,2005-11-11,Mercyhurst,I,Holy Cross,I,3,10,0.0
2006,2005-11-11,St. Thomas,III,Lake Forest,III,2,3,0.0
2006,2005-11-11,Miami,I,Lake Superior,I,3,0,1.0
2006,2005-11-11,Massachusetts-Dartmouth,III,Lebanon Valley,III,2,1,1.0
2006,2005-11-11,Finlandia,III,Marian,III,6,4,1.0
2006,2005-11-11,Nebraska-Omaha,I,Michigan State,I,7,4,1.0
2006,2005-11-11,St. Cloud State,I,Michigan Tech,I,2,3,0.0
2006,2005-11-11,St. Cloud State,I,Michigan Tech,I,2,3,0.0
2006,2005-11-11,Milwaukee School of Engineering,III,Minn.-Crookston,II,7,3,1.0
2006,2005-11-11,Alaska-Anchorage,I,Minnesota,I,0,9,0.0
2006,2005-11-11,North Dakota,I,Minnesota-Duluth,I,5,3,1.0
2006,2005-11-11,Denver,I,Minnesota State,I,3,3,0.5
2006,2005-11-11,Massachusetts,I,Northeastern,I,0,2,0.0
2006,2005-11-11,Michigan,I,Northern Michigan,I,3,1,1.0
2006,2005-11-11,Lawrence,III,Northland,III,6,4,1.0
2006,2005-11-11,Bowling Green,I,Notre Dame,I,2,4,0.0
2006,2005-11-11,Oswego,III,Plattsburgh,III,4,2,1.0
2006,2005-11-11,Cortland,III,Potsdam,III,3,9,0.0
2006,2005-11-11,Quinnipiac,I,Rensselaer,I,2,4,0.0
2006,2005-11-11,St. Mary's,III,St. Norbert,III,3,11,0.0
2006,2005-11-11,Gustavus Adolphus,III,St. Scholastica,III,7,6,1.0
2006,2005-11-11,Worcester State,III,Suffolk,III,4,4,0.5
2006,2005-11-11,Maine,I,Massachusetts-Lowell,I,9,2,1.0
2006,2005-11-11,Princeton,I,Union,I,2,6,0.0
2006,2005-11-11,Providence,I,Vermont,I,2,6,0.0
2006,2005-11-11,Bemidji State,I,Wayne State,I,4,1,1.0
2006,2005-11-11,Colorado College,I,Wisconsin,I,2,2,0.5
2006,2005-11-11,Augsburg,III,Wisconsin-Stout,III,6,3,1.0
2006,2005-11-11,St. Olaf,III,Wisconsin-Superior,III,1,4,0.0
2006,2005-11-11,St. Lawrence,I,Yale,I,7,5,1.0
2006,2005-11-12,Niagara,I,Alabama-Huntsville,I,8,4,1.0
2006,2005-11-12,Air Force,I,Army,I,3,4,0.0
2006,2005-11-12,Suffolk,III,Assumption,II,5,9,0.0
2006,2005-11-12,Canisius,I,Bentley,I,7,3,1.0
2006,2005-11-12,Wisconsin-Eau Claire,III,Bethel,III,2,4,0.0
2006,2005-11-12,St. Lawrence,I,Brown,I,1,3,0.0
2006,2005-11-12,Brockport,III,Buffalo State,III,2,4,0.0
2006,2005-11-12,Cornell,I,Dartmouth,I,1,6,0.0
2006,2005-11-12,Worcester State,III,Fitchburg State,III,0,4,0.0
2006,2005-11-12,Franklin Pierce,II,Framingham State,III,4,5,0.0
2006,2005-11-12,Geneseo,III,Fredonia,III,1,6,0.0
2006,2005-11-12,Wisconsin-Stevens Point,III,Hamline,III,4,3,1.0
2006,2005-11-12,Colgate,I,Harvard,I,4,6,0.0
2006,2005-11-12,Elmira,III,Hobart,III,5,7,0.0
2006,2005-11-12,Mercyhurst,I,Holy Cross,I,4,3,1.0
2006,2005-11-12,So. New Hampshire,II,Johnson and Wales,III,5,4,1.0
2006,2005-11-12,St. Mary's,III,Lake Forest,III,2,4,0.0
2006,2005-11-12,Miami,I,Lake Superior,I,2,3,0.0
2006,2005-11-12,Massachusetts-Dartmouth,III,Lebanon Valley,III,1,2,0.0
2006,2005-11-12,Wentworth,III,Manhattanville,III,2,8,0.0
2006,2005-11-12,Finlandia,III,Marian,III,4,8,0.0
2006,2005-11-12,Boston University,I,Massachusetts,I,2,4,0.0
2006,2005-11-12,Nebraska-Omaha,I,Michigan State,I,3,2,1.0
2006,2005-11-12,St. Cloud State,I,Michigan Tech,I,7,0,1.0
2006,2005-11-12,St. Cloud State,I,Michigan Tech,I,7,0,1.0
2006,2005-11-12,Milwaukee School of Engineering,III,Minn.-Crookston,II,5,4,1.0
2006,2005-11-12,Alaska-Anchorage,I,Minnesota,I,3,4,0.0
2006,2005-11-12,North Dakota,I,Minnesota-Duluth,I,7,4,1.0
2006,2005-11-12,Denver,I,Minnesota State,I,0,4,0.0
2006,2005-11-12,Maine,I,New Hampshire,I,2,4,0.0
2006,2005-11-12,Michigan,I,Northern Michigan,I,4,3,1.0
2006,2005-11-12,Lawrence,III,Northland,III,9,4,1.0
2006,2005-11-12,Cortland,III,Plattsburgh,III,2,6,0.0
2006,2005-11-12,Nichols,III,Plymouth State,III,6,2,1.0
2006,2005-11-12,Oswego,III,Potsdam,III,7,4,1.0
2006,2005-11-12,Princeton,I,Rensselaer,I,1,4,0.0
2006,2005-11-12,RIT,I,Robert Morris,I,5,5,0.5
2006,2005-11-12,American International,I,Sacred Heart,I,1,8,0.0
2006,2005-11-12,Stonehill,II,St. Michael's,II,5,4,1.0
2006,2005-11-12,St. Thomas,III,St. Norbert,III,4,6,0.0
2006,2005-11-12,St. Olaf,III,St. Scholastica,III,2,5,0.0
2006,2005-11-12,Quinnipiac,I,Union,I,0,2,0.0
2006,2005-11-12,Bemidji State,I,Wayne State,I,3,1,1.0
2006,2005-11-12,Ferris State,I,Western Michigan,I,5,3,1.0
2006,2005-11-12,Colorado College,I,Wisconsin,I,0,3,0.0
2006,2005-11-12,Augsburg,III,Wisconsin-River Falls,III,4,7,0.0
2006,2005-11-12,St. John's,III,Wisconsin-Stout,III,1,2,0.0
2006,2005-11-12,Gustavus Adolphus,III,Wisconsin-Superior,III,3,5,0.0
2006,2005-11-12,Clarkson,I,Yale,I,4,2,1.0
2006,2005-11-13,RIT,I,Robert Morris,I,2,4,0.0
2006,2005-11-13,Boston College,I,Vermont,I,2,1,1.0
2006,2005-11-14,Stonehill,II,Plymouth State,III,0,5,0.0
2006,2005-11-15,Harvard,I,Boston College,I,5,3,1.0
2006,2005-11-15,Minn.-Crookston,II,Concordia (Minn.),III,4,5,0.0
2006,2005-11-15,Fitchburg State,III,Curry,III,3,4,0.0
2006,2005-11-15,Providence,I,Northeastern,I,2,1,1.0
2006,2005-11-15,Michigan State,I,Ohio State,I,2,3,0.0
2006,2005-11-15,Framingham State,III,Salve Regina,III,1,2,0.0
2006,2005-11-15,Western New England,III,So. New Hampshire,II,0,10,0.0
2006,2005-11-16,Assumption,II,Franklin Pierce,II,4,5,0.0
2006,2005-11-16,Buffalo State,III,Fredonia,III,3,4,0.0
2006,2005-11-16,Cortland,III,Oswego,III,1,7,0.0
2006,2005-11-16,Massachusetts-Dartmouth,III,Stonehill,II,3,0,1.0
2006,2005-11-16,Suffolk,III,Wentworth,III,5,6,0.0
2006,2005-11-17,Curry,III,Salve Regina,III,7,4,1.0
2006,2005-11-17,Worcester State,III,Western New England,III,6,5,1.0
2006,2005-11-18,Minnesota-Duluth,I,Alaska-Anchorage,I,4,3,1.0
2006,2005-11-18,Wesleyan,III,Amherst,III,1,3,0.0
2006,2005-11-18,Hamline,III,Augsburg,III,3,5,0.0
2006,2005-11-18,Colby,III,Babson,III,4,1,1.0
2006,2005-11-18,Army,I,Bentley,I,1,1,0.5
2006,2005-11-18,Northern Michigan,I,Bowling Green,I,6,3,1.0
2006,2005-11-18,Geneseo,III,Brockport,III,5,2,1.0
2006,2005-11-18,Connecticut,I,Canisius,I,9,3,1.0
2006,2005-11-18,St. Anselm,II,Castleton,III,3,3,0.5
2006,2005-11-18,Princeton,I,Clarkson,I,3,4,0.0
2006,2005-11-18,Rensselaer,I,Colgate,I,1,1,0.5
2006,2005-11-18,Michigan Tech,I,Colorado College,I,0,5,0.0
2006,2005-11-18,Williams,III,Connecticut College,III,7,6,1.0
2006,2005-11-18,Union,I,Cornell,I,2,1,1.0
2006,2005-11-18,Brown,I,Dartmouth,I,2,3,0.0
2006,2005-11-18,Minnesota,I,Denver,I,3,3,0.5
2006,2005-11-18,Bemidji State,I,Ferris State,I,1,6,0.0
2006,2005-11-18,Northland,III,Finlandia,III,5,3,1.0
2006,2005-11-18,Trinity,III,Hamilton,III,7,4,1.0
2006,2005-11-18,Yale,I,Harvard,I,3,4,0.0
2006,2005-11-18,Cortland,III,Hobart,III,1,6,0.0
2006,2005-11-18,American International,I,Holy Cross,I,1,1,0.5
2006,2005-11-18,Minn.-Crookston,II,Lawrence,III,3,3,0.5
2006,2005-11-18,Manhattanville,III,Lebanon Valley,III,6,1,1.0
2006,2005-11-18,Sacred Heart,I,Mercyhurst,I,4,2,1.0
2006,2005-11-18,Vermont,I,Merrimack,I,3,0,1.0
2006,2005-11-18,Notre Dame,I,Miami,I,2,2,0.5
2006,2005-11-18,Western Michigan,I,Michigan State,I,3,3,0.5
2006,2005-11-18,Alaska,I,Nebraska-Omaha,I,2,4,0.0
2006,2005-11-18,Utica,III,Neumann,III,1,3,0.0
2006,2005-11-18,Massachusetts-Lowell,I,New Hampshire,I,2,3,0.0
2006,2005-11-18,Lake Superior,I,Ohio State,I,0,3,0.0
2006,2005-11-18,Wentworth,III,Oswego,III,3,4,0.0
2006,2005-11-18,Boston University,I,Providence,I,2,2,0.5
2006,2005-11-18,Alabama-Huntsville,I,Robert Morris,I,0,1,0.0
2006,2005-11-18,Norwich,III,Salem State,III,1,1,0.5
2006,2005-11-18,New England College,III,Skidmore,III,3,2,1.0
2006,2005-11-18,St. Michael's,II,Southern Maine,III,5,1,1.0
2006,2005-11-18,North Dakota,I,St. Cloud State,I,2,3,0.0
2006,2005-11-18,North Dakota,I,St. Cloud State,I,2,3,0.0
2006,2005-11-18,Concordia (Minn.),III,St. John's,III,1,12,0.0
2006,2005-11-18,Quinnipiac,I,St. Lawrence,I,5,6,0.0
2006,2005-11-18,St. Thomas,III,St. Mary's,III,2,1,1.0
2006,2005-11-18,Bethel,III,St. Olaf,III,4,2,1.0
2006,2005-11-18,Lake Forest,III,St. Scholastica,III,2,3,0.0
2006,2005-11-18,Middlebury,III,Tufts,III,4,1,1.0
2006,2005-11-18,Bowdoin,III,Massachusetts-Boston,III,7,0,1.0
2006,2005-11-18,Bowdoin,III,Massachusetts-Boston,III,7,0,1.0
2006,2005-11-18,Wisconsin-Stevens Point,III,Wisconsin-River Falls,III,1,3,0.0
2006,2005-11-18,Wisconsin-Eau Claire,III,Wisconsin-Stout,III,0,5,0.0
2006,2005-11-18,St. Norbert,III,Wisconsin-Superior,III,5,5,0.5
2006,2005-11-19,Minnesota-Duluth,I,Alaska-Anchorage,I,0,2,0.0
2006,2005-11-19,Holy Cross,I,American International,I,2,1,1.0
2006,2005-11-19,Trinity,III,Amherst,III,2,1,1.0
2006,2005-11-19,Bowdoin,III,Babson,III,3,5,0.0
2006,2005-11-19,Army,I,Bentley,I,1,4,0.0
2006,2005-11-19,St. Olaf,III,Bethel,III,1,0,1.0
2006,2005-11-19,Northeastern,I,Boston College,I,3,5,0.0
2006,2005-11-19,Northern Michigan,I,Bowling Green,I,4,8,0.0
2006,2005-11-19,Connecticut,I,Canisius,I,3,4,0.0
2006,2005-11-19,New England College,III,Castleton,III,4,1,1.0
2006,2005-11-19,Quinnipiac,I,Clarkson,I,3,4,0.0
2006,2005-11-19,Union,I,Colgate,I,0,5,0.0
2006,2005-11-19,Michigan Tech,I,Colorado College,I,0,3,0.0
2006,2005-11-19,Middlebury,III,Connecticut College,III,7,1,1.0
2006,2005-11-19,Rensselaer,I,Cornell,I,1,1,0.5
2006,2005-11-19,Yale,I,Dartmouth,I,4,9,0.0
2006,2005-11-19,Minnesota,I,Denver,I,4,3,1.0
2006,2005-11-19,Bemidji State,I,Ferris State,I,4,3,1.0
2006,2005-11-19,Northland,III,Finlandia,III,3,6,0.0
2006,2005-11-19,Wesleyan,III,Hamilton,III,3,4,0.0
2006,2005-11-19,Augsburg,III,Hamline,III,3,3,0.5
2006,2005-11-19,Wentworth,III,Hobart,III,0,7,0.0
2006,2005-11-19,Suffolk,III,Johnson and Wales,III,3,2,1.0
2006,2005-11-19,Minn.-Crookston,II,Lawrence,III,3,1,1.0
2006,2005-11-19,Utica,III,Lebanon Valley,III,3,1,1.0
2006,2005-11-19,Sacred Heart,I,Mercyhurst,I,1,3,0.0
2006,2005-11-19,Notre Dame,I,Miami,I,0,3,0.0
2006,2005-11-19,Alaska,I,Nebraska-Omaha,I,4,3,1.0
2006,2005-11-19,Manhattanville,III,Neumann,III,6,2,1.0
2006,2005-11-19,RIT,I,Niagara,I,2,3,0.0
2006,2005-11-19,Stonehill,II,Nichols,III,2,9,0.0
2006,2005-11-19,Lake Superior,I,Ohio State,I,0,4,0.0
2006,2005-11-19,Curry,III,Oswego,III,4,7,0.0
2006,2005-11-19,Alabama-Huntsville,I,Robert Morris,I,6,5,1.0
2006,2005-11-19,St. Michael's,II,Salem State,III,3,3,0.5
2006,2005-11-19,Fitchburg State,III,Salve Regina,III,1,1,0.5
2006,2005-11-19,St. Anselm,II,Skidmore,III,7,1,1.0
2006,2005-11-19,Framingham State,III,So. New Hampshire,II,3,4,0.0
2006,2005-11-19,Norwich,III,Southern Maine,III,6,4,1.0
2006,2005-11-19,North Dakota,I,St. Cloud State,I,3,2,1.0
2006,2005-11-19,North Dakota,I,St. Cloud State,I,3,2,1.0
2006,2005-11-19,Concordia (Minn.),III,St. John's,III,0,7,0.0
2006,2005-11-19,Princeton,I,St. Lawrence,I,2,3,0.0
2006,2005-11-19,St. Norbert,III,St. Scholastica,III,6,1,1.0
2006,2005-11-19,St. Mary's,III,St. Thomas,III,2,3,0.0
2006,2005-11-19,Williams,III,Tufts,III,6,3,1.0
2006,2005-11-19,Colby,III,Massachusetts-Boston,III,4,1,1.0
2006,2005-11-19,Colby,III,Massachusetts-Boston,III,4,1,1.0
2006,2005-11-19,Plymouth State,III,Massachusetts-Dartmouth,III,3,2,1.0
2006,2005-11-19,New Hampshire,I,Massachusetts-Lowell,I,3,6,0.0
2006,2005-11-19,Michigan State,I,Western Michigan,I,3,5,0.0
2006,2005-11-19,Minnesota State,I,Wisconsin,I,1,2,0.0
2006,2005-11-19,Wisconsin-Eau Claire,III,Wisconsin-River Falls,III,3,7,0.0
2006,2005-11-19,Wisconsin-Stout,III,Wisconsin-Stevens Point,III,5,2,1.0
2006,2005-11-19,Lake Forest,III,Wisconsin-Superior,III,1,4,0.0
2006,2005-11-20,Johnson and Wales,III,Franklin Pierce,II,6,3,1.0
2006,2005-11-20,Brown,I,Harvard,I,0,2,0.0
2006,2005-11-20,Minnesota State,I,Wisconsin,I,2,3,0.0
2006,2005-11-21,Salve Regina,III,Nichols,III,4,4,0.5
2006,2005-11-22,St. Michael's,II,Assumption,II,9,2,1.0
2006,2005-11-22,Plymouth State,III,Castleton,III,1,2,0.0
2006,2005-11-22,Curry,III,Framingham State,III,5,3,1.0
2006,2005-11-22,Boston University,I,Harvard,I,2,2,0.5
2006,2005-11-22,Lake Forest,III,Lawrence,III,5,6,0.0
2006,2005-11-22,Minnesota State,I,Nebraska-Omaha,I,6,3,1.0
2006,2005-11-22,St. Mary's,III,Northland,III,6,1,1.0
2006,2005-11-22,Quinnipiac,I,Princeton,I,3,2,1.0
2006,2005-11-22,Salem State,III,Southern Maine,III,2,5,0.0
2006,2005-11-22,Fitchburg State,III,Stonehill,II,6,3,1.0
2006,2005-11-22,So. New Hampshire,II,Tufts,III,3,3,0.5
2006,2005-11-22,Worcester State,III,Massachusetts-Dartmouth,III,3,10,0.0
2006,2005-11-22,Massachusetts,I,Vermont,I,2,1,1.0
2006,2005-11-22,Massachusetts-Boston,III,Wentworth,III,2,4,0.0
2006,2005-11-22,Massachusetts-Boston,III,Wentworth,III,2,4,0.0
2006,2005-11-22,Suffolk,III,Western New England,III,3,3,0.5
2006,2005-11-22,Manhattanville,III,Williams,III,5,3,1.0
2006,2005-11-22,Mercyhurst,I,Yale,I,3,6,0.0
2006,2005-11-23,Gustavus Adolphus,III,St. John's,III,2,3,0.0
2006,2005-11-23,St. Thomas,III,Wisconsin-Eau Claire,III,4,1,1.0
2006,2005-11-25,Northern Michigan,I,Alaska,I,1,3,0.0
2006,2005-11-25,St. Scholastica,III,Augsburg,III,6,1,1.0
2006,2005-11-25,Denver,I,Boston University,I,0,1,0.0
2006,2005-11-25,Harvard,I,Clarkson,I,3,4,0.0
2006,2005-11-25,Western Michigan,I,Colgate,I,2,2,0.5
2006,2005-11-25,Wisconsin-Superior,III,Concordia (Minn.),III,3,4,0.0
2006,2005-11-25,Niagara,I,Cornell,I,4,5,0.0
2006,2005-11-25,Finlandia,III,Hamline,III,1,2,0.0
2006,2005-11-25,Robert Morris,I,Lake Superior,I,0,3,0.0
2006,2005-11-25,Colorado College,I,Massachusetts,I,3,4,0.0
2006,2005-11-25,Ferris State,I,Mercyhurst,I,6,3,1.0
2006,2005-11-25,Bowling Green,I,Miami,I,1,6,0.0
2006,2005-11-25,Minnesota,I,Michigan,I,6,3,1.0
2006,2005-11-25,Wisconsin,I,Michigan State,I,3,1,1.0
2006,2005-11-25,Norwich,III,Middlebury,III,3,4,0.0
2006,2005-11-25,Yale,I,Minnesota-Duluth,I,1,9,0.0
2006,2005-11-25,Providence,I,Nebraska-Omaha,I,2,4,0.0
2006,2005-11-25,Buffalo State,III,Neumann,III,2,6,0.0
2006,2005-11-25,Ohio State,I,Notre Dame,I,4,1,1.0
2006,2005-11-25,Plattsburgh,III,Potsdam,III,5,1,1.0
2006,2005-11-25,Holy Cross,I,Rensselaer,I,3,2,1.0
2006,2005-11-25,Brown,I,St. Cloud State,I,1,4,0.0
2006,2005-11-25,Brown,I,St. Cloud State,I,1,4,0.0
2006,2005-11-25,Dartmouth,I,St. Lawrence,I,4,6,0.0
2006,2005-11-25,Wayne State,I,Union,I,2,2,0.5
2006,2005-11-25,Lake Forest,III,Wisconsin-Eau Claire,III,6,3,1.0
2006,2005-11-25,St. Norbert,III,Wisconsin-Stevens Point,III,1,2,0.0
2006,2005-11-25,Bethel,III,Wisconsin-Stout,III,4,0,1.0
2006,2005-11-25,Stonehill,II,Worcester State,III,4,2,1.0
2006,2005-11-26,Northern Michigan,I,Alaska,I,4,1,1.0
2006,2005-11-26,RIT,I,American International,I,5,0,1.0
2006,2005-11-26,Milwaukee School of Engineering,III,Babson,III,3,2,1.0
2006,2005-11-26,Merrimack,I,Boston College,I,0,3,0.0
2006,2005-11-26,Colorado College,I,Boston University,I,6,5,1.0
2006,2005-11-26,Salve Regina,III,Bowdoin,III,0,9,0.0
2006,2005-11-26,Miami,I,Bowling Green,I,5,3,1.0
2006,2005-11-26,So. New Hampshire,II,Brockport,III,5,7,0.0
2006,2005-11-26,Dartmouth,I,Clarkson,I,4,0,1.0
2006,2005-11-26,Nichols,III,Colby,III,4,5,0.0
2006,2005-11-26,Western Michigan,I,Colgate,I,3,4,0.0
2006,2005-11-26,St. Scholastica,III,Concordia (Minn.),III,6,3,1.0
2006,2005-11-26,Army,I,Connecticut,I,2,1,1.0
2006,2005-11-26,Amherst,III,Connecticut College,III,7,4,1.0
2006,2005-11-26,Niagara,I,Cornell,I,3,5,0.0
2006,2005-11-26,Wisconsin-Stout,III,Finlandia,III,5,2,1.0
2006,2005-11-26,Bethel,III,Hamline,III,3,2,1.0
2006,2005-11-26,Williams,III,Hobart,III,0,6,0.0
2006,2005-11-26,Nebraska-Omaha,I,Holy Cross,I,6,1,1.0
2006,2005-11-26,Robert Morris,I,Lake Superior,I,3,4,0.0
2006,2005-11-26,Curry,III,Manhattanville,III,1,6,0.0
2006,2005-11-26,Denver,I,Massachusetts,I,4,0,1.0
2006,2005-11-26,Ferris State,I,Mercyhurst,I,5,4,1.0
2006,2005-11-26,Wisconsin,I,Michigan,I,3,2,1.0
2006,2005-11-26,Minnesota,I,Michigan State,I,2,2,0.5
2006,2005-11-26,Yale,I,Minnesota-Duluth,I,1,5,0.0
2006,2005-11-26,Buffalo State,III,Neumann,III,1,7,0.0
2006,2005-11-26,Ohio State,I,Notre Dame,I,5,2,1.0
2006,2005-11-26,Middlebury,III,Plattsburgh,III,3,2,1.0
2006,2005-11-26,Norwich,III,Potsdam,III,3,4,0.0
2006,2005-11-26,Princeton,I,Quinnipiac,I,6,3,1.0
2006,2005-11-26,Providence,I,Rensselaer,I,2,3,0.0
2006,2005-11-26,Plymouth State,III,St. Anselm,II,5,4,1.0
2006,2005-11-26,Brown,I,St. Cloud State,I,4,4,0.5
2006,2005-11-26,Brown,I,St. Cloud State,I,4,4,0.5
2006,2005-11-26,Harvard,I,St. Lawrence,I,4,3,1.0
2006,2005-11-26,Wayne State,I,Union,I,0,4,0.0
2006,2005-11-26,Assumption,II,Wentworth,III,1,6,0.0
2006,2005-11-26,Trinity,III,Wesleyan,III,3,6,0.0
2006,2005-11-26,St. Norbert,III,Wisconsin-Eau Claire,III,2,2,0.5
2006,2005-11-26,Lake Forest,III,Wisconsin-Stevens Point,III,8,3,1.0
2006,2005-11-26,Augsburg,III,Wisconsin-Superior,III,0,7,0.0
2006,2005-11-26,Suffolk,III,Worcester State,III,3,3,0.5
2006,2005-11-27,Williams,III,Babson,III,6,2,1.0
2006,2005-11-27,Nichols,III,Bowdoin,III,2,6,0.0
2006,2005-11-27,Salve Regina,III,Colby,III,1,6,0.0
2006,2005-11-27,Milwaukee School of Engineering,III,Hobart,III,1,5,0.0
2006,2005-11-27,Vermont,I,Maine,I,2,1,1.0
2006,2005-11-27,Skidmore,III,Manhattanville,III,1,3,0.0
2006,2005-11-27,Northeastern,I,New Hampshire,I,3,3,0.5
2006,2005-11-27,Brockport,III,Plymouth State,III,3,3,0.5
2006,2005-11-27,RIT,I,Sacred Heart,I,5,8,0.0
2006,2005-11-27,So. New Hampshire,II,St. Anselm,II,1,10,0.0
2006,2005-11-27,Connecticut College,III,Trinity,III,2,4,0.0
2006,2005-11-27,Amherst,III,Wesleyan,III,3,2,1.0
2006,2005-11-28,Salem State,III,Worcester State,III,9,0,1.0
2006,2005-11-29,Western New England,III,Assumption,II,3,6,0.0
2006,2005-11-29,Southern Maine,III,Colby,III,3,6,0.0
2006,2005-11-29,Massachusetts-Boston,III,Framingham State,III,2,2,0.5
2006,2005-11-29,Massachusetts-Boston,III,Framingham State,III,2,2,0.5
2006,2005-11-29,New Hampshire,I,Merrimack,I,0,1,0.0
2006,2005-11-29,Army,I,Sacred Heart,I,2,4,0.0
2006,2005-11-29,Salve Regina,III,Tufts,III,3,6,0.0
2006,2005-11-30,Stonehill,II,Curry,III,3,6,0.0
2006,2005-11-30,Massachusetts-Dartmouth,III,Fitchburg State,III,4,5,0.0
2006,2005-11-30,Suffolk,III,Franklin Pierce,II,3,3,0.5
2006,2005-11-30,Worcester State,III,Johnson and Wales,III,3,5,0.0
2006,2005-11-30,Wentworth,III,New England College,III,4,6,0.0
2006,2005-11-30,Nichols,III,So. New Hampshire,II,1,1,0.5
2006,2005-12-02,Wayne State,I,Air Force,I,4,3,1.0
2006,2005-12-02,St. Cloud State,I,Alaska-Anchorage,I,5,0,1.0
2006,2005-12-02,St. Cloud State,I,Alaska-Anchorage,I,5,0,1.0
2006,2005-12-02,Niagara,I,Bemidji State,I,4,3,1.0
2006,2005-12-02,Boston University,I,Boston College,I,1,2,0.0
2006,2005-12-02,Skidmore,III,Bowdoin,III,0,5,0.0
2006,2005-12-02,Yale,I,Brown,I,5,2,1.0
2006,2005-12-02,Holy Cross,I,Canisius,I,4,2,1.0
2006,2005-12-02,Castleton,III,Colby,III,1,7,0.0
2006,2005-12-02,Quinnipiac,I,Colgate,I,3,4,0.0
2006,2005-12-02,Denver,I,Colorado College,I,4,2,1.0
2006,2005-12-02,American International,I,Connecticut,I,5,2,1.0
2006,2005-12-02,Princeton,I,Cornell,I,1,4,0.0
2006,2005-12-02,Brockport,III,Cortland,III,6,3,1.0
2006,2005-12-02,Lebanon Valley,III,Elmira,III,2,9,0.0
2006,2005-12-02,Concordia (Minn.),III,Gustavus Adolphus,III,0,7,0.0
2006,2005-12-02,St. John's,III,Hamline,III,4,0,1.0
2006,2005-12-02,Neumann,III,Hobart,III,1,7,0.0
2006,2005-12-02,Wisconsin-River Falls,III,Lake Forest,III,2,3,0.0
2006,2005-12-02,Alaska,I,Lake Superior,I,2,4,0.0
2006,2005-12-02,Finlandia,III,Lawrence,III,7,5,1.0
2006,2005-12-02,Bentley,I,Mercyhurst,I,4,7,0.0
2006,2005-12-02,Michigan,I,Miami,I,2,4,0.0
2006,2005-12-02,Bowling Green,I,Michigan State,I,0,3,0.0
2006,2005-12-02,North Dakota,I,Michigan Tech,I,6,1,1.0
2006,2005-12-02,Southern Maine,III,Middlebury,III,1,3,0.0
