concordia-mn,2000,1999-00,Deb Lien,MIAC,III,9,15,1,.380,,,,
concordia-wi,2017,2016-17,Steve Fabiilli,NCHA,III,2,1,0,.667,,,,
concordia-wi,2016,2015-16,Steve Fabiilli,NCHA,III,8,15,2,.360,,,,
concordia-wi,2015,2014-15,Steve Fabiilli,NCHA,III,12,11,5,.518,,,,
concordia-wi,2014,2013-14,Jim Ingman,NCHA,III,8,16,2,.346,,,,
concordia-wi,2013,2012-13,Jim Ingman,NCHA,III,5,17,3,.260,,,,
concordia-wi,2012,2011-12,Jim Ingman,NCHA,III,7,15,3,.340,,,,
concordia-wi,2011,2010-11,Jim Ingman,NCHA,III,13,11,4,.536,,,,
concordia-wi,2010,2009-10,Jim Ingman,NCHA,III,9,15,3,.389,,,,
concordia-wi,2009,2008-09,Jim Ingman,NCHA,III,6,17,3,.288,,,,
concordia-wi,2008,2007-08,Jim Ingman,NCHA,III,0,22,3,.060,,,,
connecticut,2017,2016-17,Chris MacKenzie,Hockey East,I,4,4,1,.500,,,,
connecticut,2016,2015-16,Chris MacKenzie,Hockey East,I,17,15,5,.527,,,,
connecticut,2015,2014-15,Chris MacKenzie,Hockey East,I,11,18,8,.405,,,,
connecticut,2014,2013-14,Chris MacKenzie,Hockey East,I,9,24,2,.286,,,,
connecticut,2013,2012-13,Heather Linstad,Hockey East,I,3,29,3,.129,,,,
connecticut,2012,2011-12,Heather Linstad,Hockey East,I,4,23,7,.221,,,,
connecticut,2011,2010-11,Heather Linstad,Hockey East,I,13,19,3,.414,,,,
connecticut,2010,2009-10,Heather Linstad,Hockey East,I,21,9,7,.662,,,,
connecticut,2009,2008-09,Heather Linstad,Hockey East,I,19,12,4,.600,,,,
connecticut,2008,2007-08,Heather Linstad,Hockey East,I,22,8,5,.700,,,,
connecticut,2007,2006-07,Heather Linstad,Hockey East,I,17,15,3,.529,,,,
connecticut,2006,2005-06,Heather Linstad,Hockey East,I,12,21,1,.368,,,,
connecticut,2005,2004-05,Heather Linstad,Hockey East,I,16,12,8,.556,,,,
connecticut,2004,2003-04,Heather Linstad,Hockey East,I,9,19,6,.353,,,,
connecticut,2003,2002-03,Heather Linstad,Hockey East,I,11,20,4,.371,,,,
connecticut,2002,2001-02,Heather Linstad,ECAC Eastern,I,11,21,3,.357,,,,
connecticut,2001,2000-01,Heather Linstad,D-I Independent,I,3,10,0,.231,,,,
connecticut-college,2017,2016-17,Kristin Steele,NESCAC,III,0,0,0,.000,,,,
connecticut-college,2016,2015-16,Kristin Steele,NESCAC,III,15,8,3,.635,,,,
connecticut-college,2015,2014-15,Kristin Steele,NESCAC,III,12,10,3,.540,,,,
connecticut-college,2014,2013-14,Kristin Steele,NESCAC,III,11,12,3,.481,,,,
connecticut-college,2013,2012-13,Kristin Steele,NESCAC,III,14,11,1,.558,,,,
connecticut-college,2012,2011-12,Kristin Steele,NESCAC,III,11,12,2,.480,,,,
connecticut-college,2011,2010-11,Kristin Steele,NESCAC,III,12,11,2,.520,,,,
connecticut-college,2010,2009-10,Kristin Steele,NESCAC,III,8,15,2,.360,,,,
connecticut-college,2009,2008-09,Kristin Steele,NESCAC,III,9,14,3,.404,,,,
connecticut-college,2008,2007-08,Kristin Steele,NESCAC,III,7,14,4,.360,,,,
connecticut-college,2007,2006-07,Kristin Steele,NESCAC,III,6,14,3,.326,,,,
connecticut-college,2006,2005-06,Kristin Steele,NESCAC,III,6,13,4,.348,,,,
connecticut-college,2005,2004-05,Kristin Steele,NESCAC,III,5,17,2,.250,,,,
connecticut-college,2004,2003-04,Kristin Steele,NESCAC,III,7,18,0,.280,,,,
connecticut-college,2003,2002-03,Kristin Steele,NESCAC,III,3,14,6,.261,,,,
connecticut-college,2002,2001-02,Kristin Steele,NESCAC,III,3,18,0,.143,,,,
connecticut-college,2001,2000-01,Bernie Cassell,ECAC D-III East,III,8,14,0,.364,,,,
connecticut-college,2000,1999-00,Melody Davidson,ECAC D-III East,III,7,14,2,.348,,,,
connecticut-college,1999,1998-99,Melody Davidson,ECAC D-III East,III,8,14,1,.370,,,,
connecticut-college,1998,1997-98,Melody Davidson,ECAC D-III East,III,0,20,1,.024,,,,
cornell,2017,2016-17,Doug Derraugh,ECAC,I,3,2,0,.600,,,,
cornell,2016,2015-16,Doug Derraugh,ECAC,I,13,14,4,.484,,,,
cornell,2015,2014-15,Doug Derraugh,ECAC,I,19,11,3,.621,,,,
cornell,2014,2013-14,Doug Derraugh,ECAC,I,24,6,4,.765,,,x,x
cornell,2013,2012-13,Doug Derraugh,ECAC,I,27,6,1,.809,,x,x,x
cornell,2012,2011-12,Doug Derraugh,ECAC,I,30,5,0,.857,,x,,x (3)
cornell,2011,2010-11,Doug Derraugh,ECAC,I,31,3,1,.900,,x,x,x (3)
cornell,2010,2009-10,Doug Derraugh,ECAC,I,21,9,6,.667,,x,x,x (2)
cornell,2009,2008-09,Doug Derraugh,ECAC,I,12,14,5,.468,,,,
cornell,2008,2007-08,Doug Derraugh,ECAC,I,12,17,1,.417,,,,
cornell,2007,2006-07,Doug Derraugh,ECAC,I,4,23,2,.172,,,,
cornell,2006,2005-06,Doug Derraugh,ECAC,I,9,18,1,.339,,,,
cornell,2005,2004-05,Melody Davidson,ECAC,I,3,22,3,.161,,,,
cornell,2004,2003-04,Melody Davidson,ECAC,I,7,21,2,.267,,,,
cornell,2003,2002-03,Melody Davidson,ECAC,I,4,21,2,.185,,,,
cornell,2002,2001-02,Carol Mullins,ECAC,I,9,18,1,.339,,,,
cornell,2001,2000-01,Carol Mullins,ECAC,I,10,18,1,.362,,,,
cornell,2000,1999-00,Carol Mullins,ECAC,I,13,14,1,.482,,,,
cornell,1999,1998-99,Carol Mullins,ECAC,I,15,16,0,.484,,,,
cornell,1998,1997-98,Julie Anderberhan,ECAC,I,15,8,3,.635,,,,
cornell,1997,1996-97,Julie Anderberhan,ECAC,I,13,15,1,.466,,,,
cornell,1996,1995-96,Julie Anderberhan,ECAC,I,16,7,2,.680,,,,
cornell,1995,1994-95,Julie Anderberhan,ECAC,I,7,15,0,.318,,,,
cornell,1994,1993-94,Julie Anderberhan,ECAC,I,2,16,0,.111,,,,
cornell,1993,1992-93,Dorothy Diggs,ECAC,I,4,12,1,.265,,,,
cornell,1992,1991-92,Dorothy Diggs,ECAC,I,6,11,2,.368,,,,
cornell,1991,1990-91,Dorothy Diggs,ECAC,I,9,8,1,.528,,,,
cornell,1990,1989-90,Keith Howie,ECAC,I,14,4,0,.778,,,,
cornell,1989,1988-89,Dave Harackiewicz,ECAC,I,14,7,2,.652,,,,
cornell,1988,1987-88,Dave Harackiewicz,ECAC,I,11,11,0,.500,,,,
cornell,1987,1986-87,Dave Harackiewicz,ECAC,I,7,14,2,.348,,,,
cornell,1986,1985-86,Dave Harackiewicz,ECAC,I,11,9,4,.542,,,,
cornell,1985,1984-85,Dave Harackiewicz,ECAC,I,10,11,1,.477,,,,
cornell,1984,1983-84,Bill Duthie,ECAC,I,5,19,0,.208,,,,
cornell,1983,1982-83,Bill Duthie,ECAC,I,9,13,1,.413,,,,
cornell,1982,1981-82,Bill Duthie,ECAC,I,9,13,0,.409,,,,
cornell,1981,1980-81,Bill Duthie,ECAC,I,12,6,2,.650,,,,
cornell,1980,1979-80,Bill Duthie,ECAC,I,17,6,0,.739,,,,
cornell,1979,1978-79,Bill Duthie,ECAC,I,13,5,1,.711,,,,
cornell,1978,1977-78,Bill Duthie,ECAC,I,17,2,0,.895,,,,
cornell,1977,1976-77,Bill Duthie,ECAC,I,17,6,1,.729,,,,
cornell,1976,1975-76,Bill Duthie,ECAC,I,14,5,0,.737,,,,
cornell,1975,1974-75,Bill Duthie,ECAC,I,12,2,0,.857,,,,
cornell,1974,1973-74,Bill Duthie,ECAC,I,6,4,0,.600,,,,
cornell,1973,1972-73,Bill Duthie,ECAC,I,4,4,0,.500,,,,
cortland,2017,2016-17,Rick Filighera,ECAC West,III,0,1,0,.000,,,,
cortland,2016,2015-16,Earl Utter,ECAC West,III,11,13,1,.460,,,,
cortland,2015,2014-15,Earl Utter,ECAC West,III,8,16,2,.346,,,,
cortland,2014,2013-14,Earl Utter,ECAC West,III,4,19,2,.200,,,,
cortland,2013,2012-13,Earl Utter,ECAC West,III,6,16,1,.283,,,,
cortland,2012,2011-12,Earl Utter,ECAC West,III,5,16,1,.250,,,,
cortland,2011,2010-11,Earl Utter,ECAC West,III,4,18,3,.220,,,,
cortland,2010,2009-10,Earl Utter,ECAC West,III,4,19,1,.188,,,,
cortland,2009,2008-09,Earl Utter,ECAC West,III,3,19,3,.180,,,,
cortland,2008,2007-08,Earl Utter,ECAC West,III,5,17,3,.260,,,,
cortland,2007,2006-07,Jen Kroleski,ECAC West,III,6,17,2,.280,,,,
cortland,2006,2005-06,Jen Kroleski,ECAC West,III,7,15,1,.326,,,,
cortland,2005,2004-05,Kim Hokanson,ECAC West,III,9,11,0,.450,,,,
cortland,2004,2003-04,Kim Hokanson,ECAC West,III,7,16,2,.320,,,,
cortland,2003,2002-03,Kim Hokanson,ECAC West,III,5,15,2,.273,,,,
cortland,2002,2001-02,Kim Hokanson,ECAC West,III,7,16,1,.312,,,,
cortland,2001,2000-01,Kim Hokanson,D-III Independent,III,3,12,0,.200,,,,
daniel-webster,2016,2015-16,"David ""DJ"" Fimiani",Colonial Hockey,III,0,18,0,.000,,,,
dartmouth,2017,2016-17,Laura Schuler,ECAC,I,0,4,0,.000,,,,
dartmouth,2016,2015-16,Mark Hudak,ECAC,I,6,19,3,.268,,,,
dartmouth,2015,2014-15,Mark Hudak,ECAC,I,13,15,2,.467,,,,
dartmouth,2014,2013-14,Mark Hudak,ECAC,I,9,20,1,.317,,,,
dartmouth,2013,2012-13,Mark Hudak,ECAC,I,16,10,5,.597,,,,
dartmouth,2012,2011-12,Mark Hudak,ECAC,I,18,10,2,.633,,,,
dartmouth,2011,2010-11,Mark Hudak,ECAC,I,22,12,0,.647,,,,x
dartmouth,2010,2009-10,Mark Hudak,ECAC,I,12,14,2,.464,,,,
dartmouth,2009,2008-09,Mark Hudak,ECAC,I,20,10,4,.647,,,x,x
dartmouth,2008,2007-08,Mark Hudak,ECAC,I,18,9,6,.636,,,,
dartmouth,2007,2006-07,Mark Hudak,ECAC,I,27,5,2,.824,,x,x,x
dartmouth,2006,2005-06,Mark Hudak,ECAC,I,12,13,4,.483,,,,
dartmouth,2005,2004-05,Mark Hudak,ECAC,I,27,8,0,.771,,,,x (4)
dartmouth,2004,2003-04,Mark Hudak,ECAC,I,24,8,2,.735,,,,x (4)
dartmouth,2003,2002-03,Judy Oberting,ECAC,I,27,8,0,.771,,,x,x (4)
dartmouth,2002,2001-02,Judy Oberting,ECAC,I,24,6,2,.781,,x,,
dartmouth,2001,2000-01,Judy Oberting,ECAC,I,26,5,1,.828,,x,x,x (4)
dartmouth,2000,1999-00,Judy Oberting,ECAC,I,21,12,0,.636,,,,
dartmouth,1999,1998-99,Judy Oberting,ECAC,I,16,9,5,.617,,,,
dartmouth,1998,1997-98,George Crowe,ECAC,I,20,9,1,.683,,,,
dartmouth,1997,1996-97,George Crowe,ECAC,I,16,13,1,.550,,,,
dartmouth,1996,1995-96,George Crowe,ECAC,I,20,9,3,.672,,,,
dartmouth,1995,1994-95,George Crowe,ECAC,I,16,8,4,.643,,,,
dartmouth,1994,1993-94,George Crowe,ECAC,I,14,10,2,.577,,,,
dartmouth,1993,1992-93,George Crowe,ECAC,I,19,7,1,.722,,,,
dartmouth,1992,1991-92,George Crowe,ECAC,I,18,8,0,.692,,,,
dartmouth,1991,1990-91,George Crowe,ECAC,I,19,7,0,.731,,,,
dartmouth,1990,1989-90,George Crowe,ECAC,I,11,9,3,.543,,,,
dartmouth,1989,1988-89,George Crowe,ECAC,I,17,9,2,.643,,,,
dartmouth,1988,1987-88,George Crowe,ECAC,I,15,8,3,.635,,,,
dartmouth,1987,1986-87,George Crowe,ECAC,I,11,10,0,.524,,,,
dartmouth,1986,1985-86,Amy Crafts,ECAC,I,9,9,1,.500,,,,
dartmouth,1985,1984-85,Chuck Metz,ECAC,I,10,9,1,.525,,,,
dartmouth,1984,1983-84,Mark Panella,ECAC,I,12,8,0,.600,,,,
dartmouth,1983,1982-83,Mark Panella,ECAC,I,14,8,0,.636,,,,
dartmouth,1982,1981-82,Mark Panella,ECAC,I,13,9,0,.591,,,,
dartmouth,1981,1980-81,Mark Panella,ECAC,I,10,11,1,.477,,,,
dartmouth,1980,1979-80,Mark Panella,ECAC,I,11,10,0,.524,,,,
dartmouth,1979,1978-79,Terry Large,ECAC,I,8,11,1,.425,,,,
dartmouth,1978,1977-78,Ted Wingate,ECAC,I,7,7,1,.500,,,,
elmira,2017,2016-17,Kelsea Martalock,ECAC West,III,0,0,0,.000,,,,
elmira,2016,2015-16,Dean Jackson,ECAC West,III,23,5,1,.810,,,,
elmira,2015,2014-15,Dean Jackson,ECAC West,III,26,3,1,.883,,x,,x (2)
elmira,2014,2013-14,Dean Jackson,ECAC West,III,21,6,1,.768,,x,,x
elmira,2013,2012-13,Dean Jackson,ECAC West,III,24,5,1,.817,,,,x (1)
elmira,2012,2011-12,Greg Fargo,ECAC West,III,20,5,1,.788,,,,
elmira,2011,2010-11,Greg Fargo,ECAC West,III,16,8,2,.654,,,,
elmira,2010,2009-10,Greg Fargo,ECAC West,III,24,5,1,.817,,,x,x (3)
elmira,2009,2008-09,Greg Fargo,ECAC West,III,24,5,1,.817,,x,x,x (2)
elmira,2008,2007-08,Paul Nemetz-Carlson,ECAC West,III,23,6,1,.783,,,x,x (3)
elmira,2007,2006-07,Paul Nemetz-Carlson,ECAC West,III,19,5,3,.759,,,,
elmira,2006,2005-06,Paul Nemetz-Carlson,ECAC West,III,18,9,0,.667,,,,x
elmira,2005,2004-05,Paul Nemetz-Carlson,ECAC West,III,24,4,0,.857,,x,x,x (2)
elmira,2004,2003-04,Paul Nemetz-Carlson,ECAC West,III,18,8,2,.679,,,x,x
elmira,2003,2002-03,Jamie Wood,ECAC West,III,23,4,2,.828,,x,x,x (1)
elmira,2002,2001-02,Jamie Wood,ECAC West,III,26,1,1,.946,,x,x,x (1)
endicott,2017,2016-17,Andrew McPhee,Colonial Hockey,III,1,0,0,1.000,,,,
endicott,2016,2015-16,Andrew McPhee,Colonial Hockey,III,14,7,4,.640,,,,
findlay,2004,2003-04,Adam Brinker,CHA,I,16,15,4,.514,,,,
findlay,2003,2002-03,Adam Brinker,CHA,I,13,19,1,.409,,,,
findlay,2002,2001-02,Adam Brinker,GLWHA,I,8,24,2,.265,,,,
findlay,2001,2000-01,Adam Brinker,GLWHA,I,14,13,4,.516,,,,
findlay,2000,1999-00,Adam Brinker,GLWHA,I,20,11,2,.636,,,,
finlandia,2017,2016-17,Matt Marchel,NCHA,III,0,3,0,.000,,,,
finlandia,2016,2015-16,Matt Marchel,NCHA,III,0,25,0,.000,,,,
finlandia,2015,2014-15,Danielle Syrowik,NCHA,III,0,21,0,.000,,,,
finlandia,2014,2013-14,Danielle Syrowik,NCHA,III,1,21,0,.045,,,,
finlandia,2013,2012-13,Danielle Syrowik,NCHA,III,0,24,0,.000,,,,
finlandia,2012,2011-12,Heather Reinke,NCHA,III,0,22,2,.042,,,,
finlandia,2011,2010-11,Heather Reinke,NCHA,III,1,23,0,.042,,,,
finlandia,2010,2009-10,Heather Reinke,NCHA,III,5,21,1,.204,,,,
finlandia,2009,2008-09,Heather Reinke,NCHA,III,1,24,0,.040,,,,
finlandia,2008,2007-08,Chris Salani,NCHA,III,7,17,2,.308,,,,
finlandia,2007,2006-07,Chris Salani,NCHA,III,4,19,2,.200,,,,
finlandia,2006,2005-06,Chris Salani,NCHA,III,7,15,3,.340,,,,
finlandia,2005,2004-05,Chris Salani,NCHA,III,3,17,1,.167,,,,
franklin-pierce,2017,2016-17,David Stockdale,NEHC,II,1,1,0,.500,,,,
franklin-pierce,2016,2015-16,David Stockdale,NEHC,II,17,8,1,.673,,,,
franklin-pierce,2015,2014-15,David Stockdale,ECAC D-III East,II,20,6,1,.759,,,,
franklin-pierce,2014,2013-14,David Stockdale,D-II Independent,II,18,4,2,.792,,,,
franklin-pierce,2013,2012-13,David Stockdale,D-II Independent,II,7,14,0,.333,,,,
gustavus-adolphus,2017,2016-17,Mike Carroll,MIAC,III,0,0,0,.000,,,,
gustavus-adolphus,2016,2015-16,Mike Carroll,MIAC,III,9,11,5,.460,,,,
gustavus-adolphus,2015,2014-15,Mike Carroll,MIAC,III,19,5,2,.769,,x,,
gustavus-adolphus,2014,2013-14,Mike Carroll,MIAC,III,17,8,2,.667,,,,
gustavus-adolphus,2013,2012-13,Mike Carroll,MIAC,III,27,2,1,.917,,x,x,x (4)
gustavus-adolphus,2012,2011-12,Mike Carroll,MIAC,III,24,4,2,.833,,x,x,x (4)
gustavus-adolphus,2011,2010-11,Mike Carroll,MIAC,III,22,5,3,.783,,x,x,x (4)
gustavus-adolphus,2010,2009-10,Mike Carroll,MIAC,III,22,6,2,.767,,x,x,x (4)
gustavus-adolphus,2009,2008-09,Mike Carroll,MIAC,III,22,2,4,.857,,x,x,x
gustavus-adolphus,2008,2007-08,Mike Carroll,MIAC,III,25,3,0,.893,,x,x,x
gustavus-adolphus,2007,2006-07,Mike Carroll,MIAC,III,25,3,0,.893,,x,x,x
gustavus-adolphus,2006,2005-06,Mike Carroll,MIAC,III,22,5,2,.793,,x,x,x (4)
gustavus-adolphus,2005,2004-05,Mike Carroll,MIAC,III,25,4,1,.850,,x,x,x (3)
gustavus-adolphus,2004,2003-04,Mike Carroll,MIAC,III,22,6,0,.786,,,x,x
gustavus-adolphus,2003,2002-03,Mike Carroll,MIAC,III,14,9,4,.593,,,,
gustavus-adolphus,2002,2001-02,Mike Carroll,MIAC,III,23,5,2,.800,,x,,x (3)
gustavus-adolphus,2001,2000-01,Mike Carroll,MIAC,III,23,6,1,.783,,x,x,
gustavus-adolphus,2000,1999-00,Mike Carroll,MIAC,III,18,10,1,.638,,,,
gustavus-adolphus,1999,1998-99,Scott Moe,MIAC,III,19,7,0,.731,,x,x,
gustavus-adolphus,1998,1997-98,Scott Moe,MIAC,III,16,12,1,.569,,,,
hamilton,2017,2016-17,Emily McNamara,NESCAC,III,0,0,0,.000,,,,
hamilton,2016,2015-16,Emily McNamara,NESCAC,III,11,10,4,.520,,,,
hamilton,2015,2014-15,Emily McNamara,NESCAC,III,10,11,4,.480,,,,
hamilton,2014,2013-14,Emily McNamara,NESCAC,III,8,14,2,.375,,,,
hamilton,2013,2012-13,Emily McNamara,NESCAC,III,13,11,1,.540,,,,
hamilton,2012,2011-12,Brendon Knight,NESCAC,III,10,14,1,.420,,,,
hamilton,2011,2010-11,Brendon Knight,NESCAC,III,11,14,0,.440,,,,
hamilton,2010,2009-10,Brendon Knight,NESCAC,III,11,11,3,.500,,,,
hamilton,2009,2008-09,Brendon Knight,NESCAC,III,9,14,2,.400,,,,
hamilton,2008,2007-08,Brendon Knight,NESCAC,III,6,15,4,.320,,,,
hamilton,2007,2006-07,Brendon Knight,NESCAC,III,10,14,2,.423,,,,
hamilton,2006,2005-06,Shannon Bryant,NESCAC,III,10,14,1,.420,,,,
hamilton,2005,2004-05,Shannon Bryant,NESCAC,III,10,12,3,.460,,,,
hamilton,2004,2003-04,Shannon Bryant,NESCAC,III,11,13,1,.460,,,,
hamilton,2003,2002-03,Shannon Bryant,NESCAC,III,13,10,0,.565,,,,
hamilton,2002,2001-02,Shannon Bryant,NESCAC,III,8,16,0,.333,,,,
hamilton,2001,2000-01,Shannon Bryant,ECAC D-III East,III,8,12,1,.405,,,,
hamilton,2000,1999-00,Sue Reece,ECAC D-III East,III,8,12,1,.405,,,,
hamilton,1999,1998-99,Sue Reece,ECAC D-III East,III,11,9,1,.548,,,,
hamilton,1998,1997-98,Susan Tullock,ECAC D-III East,III,8,12,2,.409,,,,
hamilton,1997,1996-97,Kelley McElroy,ECAC D-III East,III,12,8,0,.600,,,,
hamline,2017,2016-17,Natalie Darwitz,MIAC,III,1,1,0,.500,,,,
hamline,2016,2015-16,Natalie Darwitz,MIAC,III,9,13,3,.420,,,,
hamline,2015,2014-15,Steve DeBus,MIAC,III,6,17,2,.280,,,,
hamline,2014,2013-14,Steve DeBus,MIAC,III,7,16,2,.320,,,,
hamline,2013,2012-13,Steve DeBus,MIAC,III,5,15,5,.300,,,,
hamline,2012,2011-12,Steve DeBus,MIAC,III,8,15,2,.360,,,,
hamline,2011,2010-11,Steve DeBus,MIAC,III,4,17,3,.229,,,,
hamline,2010,2009-10,Garnet Asmundson,MIAC,III,7,15,3,.340,,,,
hamline,2009,2008-09,Garnet Asmundson,MIAC,III,7,16,2,.320,,,,
hamline,2008,2007-08,Garnet Asmundson,MIAC,III,14,10,3,.574,,,,
hamline,2007,2006-07,Garnet Asmundson,MIAC,III,15,9,3,.611,,,,
hamline,2006,2005-06,Garnet Asmundson,MIAC,III,4,16,5,.260,,,,
hamline,2005,2004-05,Garnet Asmundson,MIAC,III,4,19,1,.188,,,,
hamline,2004,2003-04,Garnet Asmundson,MIAC,III,2,22,0,.083,,,,
hamline,2003,2002-03,Robert Burke,MIAC,III,2,22,1,.100,,,,
hamline,2002,2001-02,Robert Burke,MIAC,III,4,21,0,.160,,,,
hamline,2001,2000-01,Robert Burke,MIAC,III,2,23,0,.080,,,,
harvard,2017,2016-17,Katey Stone,ECAC,I,1,2,0,.333,,,,
harvard,2016,2015-16,Katey Stone,ECAC,I,17,12,3,.578,,,,
harvard,2015,2014-15,Katey Stone,ECAC,I,27,6,3,.792,,,x,x (2)
harvard,2014,2013-14,Maura Crowell,ECAC,I,23,7,4,.735,,,,x
harvard,2013,2012-13,Katey Stone,ECAC,I,24,7,3,.750,,,,x
harvard,2012,2011-12,Katey Stone,ECAC,I,22,9,1,.703,,,,
harvard,2011,2010-11,Katey Stone,ECAC,I,17,11,4,.594,,,,
harvard,2010,2009-10,Katey Stone,ECAC,I,20,8,5,.682,,,,x
harvard,2009,2008-09,Katey Stone,ECAC,I,19,10,3,.641,,x,,
harvard,2008,2007-08,Katey Stone,ECAC,I,32,2,0,.941,,x,x,x (3)
harvard,2007,2006-07,Katey Stone,ECAC,I,23,8,2,.727,,,,x
harvard,2006,2005-06,Katey Stone,ECAC,I,18,13,4,.571,,,x,x
harvard,2005,2004-05,Katey Stone,ECAC,I,26,7,3,.764,,x,x,x (2)
harvard,2004,2003-04,Katey Stone,ECAC,I,30,4,1,.871,,x,x,x (2)
harvard,2003,2002-03,Katey Stone,ECAC,I,30,3,1,.897,,x,,x (3)
harvard,2002,2001-02,Katey Stone,ECAC,I,18,11,2,.613,,,,
harvard,2001,2000-01,Katey Stone,ECAC,I,24,10,0,.706,,,,x (3)
harvard,2000,1999-00,Katey Stone,ECAC,I,21,5,3,.776,,,,
harvard,1999,1998-99,Katey Stone,ECAC,I,33,1,0,.971,,x,x,
harvard,1998,1997-98,Katey Stone,ECAC,I,14,16,0,.467,,,,
harvard,1997,1996-97,Katey Stone,ECAC,I,10,18,0,.357,,,,
harvard,1996,1995-96,Katey Stone,ECAC,I,9,17,1,.352,,,,
harvard,1995,1994-95,Katey Stone,ECAC,I,12,11,2,.520,,,,
harvard,1994,1993-94,John Dooley,ECAC,I,11,10,2,.522,,,,
harvard,1993,1992-93,John Dooley,ECAC,I,7,14,2,.348,,,,
harvard,1992,1991-92,John Dooley,ECAC,I,10,10,0,.500,,,,
harvard,1991,1990-91,John Dooley,ECAC,I,13,10,1,.562,,,,
harvard,1990,1989-90,John Dooley,ECAC,I,10,9,1,.525,,,,
harvard,1989,1988-89,John Dooley,ECAC,I,15,8,1,.646,,,,
harvard,1988,1987-88,John Dooley,ECAC,I,14,8,1,.630,,,,
harvard,1987,1986-87,John Dooley,ECAC,I,19,4,0,.826,,,,
harvard,1986,1985-86,John Dooley,ECAC,I,12,10,1,.543,,,,
harvard,1985,1984-85,John Dooley,ECAC,I,13,9,1,.587,,,,
harvard,1984,1983-84,John Dooley,ECAC,I,12,9,1,.568,,,,
harvard,1983,1982-83,John Dooley,ECAC,I,11,8,0,.579,,,,
harvard,1982,1981-82,John Dooley,ECAC,I,15,6,0,.714,,,,
harvard,1981,1980-81,Rita Harder,ECAC,I,7,12,0,.368,,,,
harvard,1980,1979-80,Rita Harder,ECAC,I,4,13,0,.235,,,,
harvard,1979,1978-79,Joe Bertagna,ECAC,I,6,11,1,.361,,,,
harvard,1978,1977-78,Joe Bertagna,ECAC,I,3,5,0,.375,,,,
holy-cross,2017,2016-17,Peter VanBuskirk,NEHC,I,2,0,0,1.000,,,,
holy-cross,2016,2015-16,Peter VanBuskirk,NEHC,I,24,3,0,.889,,,,
holy-cross,2015,2014-15,Peter VanBuskirk,ECAC D-III East,I,18,7,3,.696,,,,
holy-cross,2014,2013-14,Peter VanBuskirk,ECAC D-III East,I,18,8,1,.685,,,,
holy-cross,2013,2012-13,Peter VanBuskirk,ECAC D-III East,I,16,6,5,.685,,,,
holy-cross,2012,2011-12,Peter VanBuskirk,ECAC D-III East,I,19,4,3,.788,,,,
holy-cross,2011,2010-11,Peter VanBuskirk,ECAC D-III East,I,17,9,1,.648,,,,
holy-cross,2010,2009-10,Peter VanBuskirk,ECAC D-III East,I,20,4,2,.808,,,,
holy-cross,2009,2008-09,Peter VanBuskirk,ECAC D-III East,I,24,2,1,.907,,x,,
holy-cross,2008,2007-08,Peter VanBuskirk,ECAC D-III East,I,16,8,3,.648,,,,
holy-cross,2007,2006-07,Peter VanBuskirk,ECAC D-III East,I,15,10,2,.593,,,,
holy-cross,2006,2005-06,Peter VanBuskirk,ECAC D-III East,I,11,14,1,.442,,,,
holy-cross,2005,2004-05,Peter VanBuskirk,ECAC D-III East,I,12,14,1,.463,,,,
holy-cross,2004,2003-04,Peter VanBuskirk,ECAC D-III East,I,10,13,1,.438,,,,
holy-cross,2003,2002-03,Peter VanBuskirk,ECAC D-III East,I,17,7,1,.700,,,,
holy-cross,2002,2001-02,Peter VanBuskirk,ECAC D-III East,I,12,12,3,.500,,,,
holy-cross,2001,2000-01,Peter VanBuskirk,ECAC D-III East,I,7,14,1,.341,,,,
holy-cross,2000,1999-00,Jane Ford,ECAC D-III East,I,2,13,0,.133,,,,
johnson-and-wales,2017,2016-17,Maria Lewis,Colonial Hockey,III,1,0,0,1.000,,,,
johnson-and-wales,2016,2015-16,Maria Lewis,Colonial Hockey,III,4,22,0,.154,,,,
lake-forest,2017,2016-17,Carisa Zaban Wahlig,NCHA,III,1,1,0,.500,,,,
lake-forest,2016,2015-16,Carisa Zaban Wahlig,NCHA,III,20,4,3,.796,,,,
lake-forest,2015,2014-15,Carisa Zaban Wahlig,NCHA,III,14,9,3,.596,,,x,x
lake-forest,2014,2013-14,Carisa Zaban Wahlig,NCHA,III,17,6,3,.712,,x,x,x
lake-forest,2013,2012-13,Carisa Zaban Wahlig,NCHA,III,15,7,4,.654,,,,
lake-forest,2012,2011-12,Carisa Zaban Wahlig,NCHA,III,15,10,2,.593,,,,
lake-forest,2011,2010-11,Carisa Zaban Wahlig,NCHA,III,14,9,3,.596,,,,
lake-forest,2010,2009-10,Carisa Zaban Wahlig,NCHA,III,19,3,4,.808,,x,,
lake-forest,2009,2008-09,Carisa Zaban Wahlig,NCHA,III,12,15,1,.446,,,,
lake-forest,2008,2007-08,Carisa Zaban Wahlig,NCHA,III,12,12,4,.500,,,,
lake-forest,2007,2006-07,Carisa Zaban Wahlig,NCHA,III,11,7,7,.580,,,,
lake-forest,2006,2005-06,Carisa Zaban Wahlig,NCHA,III,11,12,4,.481,,,,
lake-forest,2005,2004-05,Susan Bellizzi,NCHA,III,8,9,6,.478,,,,
lake-forest,2004,2003-04,Susan Bellizzi,NCHA,III,2,22,1,.100,,,,
